Time,PPG
82.86,0.189594814
82.88,0.183285699
82.89,0.169919015
82.91,0.126391845
82.92,0.096378834
82.94,0.078815933
82.95,0.078495726
82.97,0.064638301
82.98,0.049954804
83.00,0.053126904
83.02,0.038681267
83.03,0.032811721
83.05,0.01171538
83.06,-0.010572158
83.08,-0.02743092
83.09,-0.04532737
83.11,-0.053915206
83.13,-0.063598297
83.14,-0.059895756
83.16,-0.070573918
83.17,-0.089803434
83.19,-0.100742061
83.20,-0.110629856
83.22,-0.113441954
83.23,-0.121327043
83.25,-0.121474764
83.27,-0.125755822
83.28,-0.124460126
83.30,-0.129476706
83.31,-0.129844539
83.33,-0.134631706
83.34,-0.145859991
83.36,-0.149144935
83.38,-0.151371411
83.39,-0.150788941
83.41,-0.155335873
83.42,-0.159564696
83.44,-0.175585152
83.45,-0.186862737
83.47,-0.197696456
83.48,-0.191076079
83.50,-0.152010295
83.52,-0.134360106
83.53,-0.100581187
83.55,0.067814015
83.56,0.200812406
83.58,0.225047402
83.59,0.251401235
83.61,0.264946709
83.63,0.256647968
83.64,0.257257242
83.66,0.23403546
83.67,0.219368435
83.69,0.205744149
83.70,0.202854157
83.72,0.181127914
83.73,0.150439472
83.75,0.13320214
83.77,0.111798513
83.78,0.107300134
83.80,0.104962559
83.81,0.102741817
83.83,0.100266224
83.84,0.098121442
83.86,0.09035302
83.88,0.078799741
83.89,0.063467452
83.91,0.057365095
83.92,0.034935368
83.94,0.01392178
83.95,0.012420495
83.97,-0.005450799
83.98,-0.016975348
84.00,-0.02914882
84.02,-0.03623433
84.03,-0.058738342
84.05,-0.066436392
84.06,-0.073722356
84.08,-0.077437176
84.09,-0.075584578
84.11,-0.074333318
84.13,-0.074321967
84.14,-0.084414732
84.16,-0.083220674
84.17,-0.084763888
84.19,-0.095515093
84.20,-0.127984005
84.22,-0.143787472
84.23,-0.142009611
84.25,-0.144881256
84.27,-0.147435385
84.28,-0.160693738
84.30,-0.169306339
84.31,-0.171294553
84.33,-0.153982271
84.34,-0.123550567
84.36,-0.039370464
84.38,0.045075882
84.39,0.144491389
84.41,0.209327611
84.42,0.254687824
84.44,0.275331512
84.45,0.29189392
84.47,0.281048913
84.48,0.282728636
84.50,0.288365605
84.52,0.285940016
84.53,0.285078728
84.55,0.280219011
84.56,0.268563613
84.58,0.243292457
84.59,0.241202383
84.61,0.211290871
84.63,0.173920848
84.64,0.166932056
84.66,0.167013495
84.67,0.159122024
84.69,0.141755089
84.70,0.137249609
84.72,0.117922698
84.73,0.09662035
84.75,0.077495346
84.77,0.061584776
84.78,0.044592536
84.80,0.042364423
84.81,0.038485362
84.83,0.008589332
84.84,-0.002984387
84.86,-0.019383959
84.88,-0.044791183
84.89,-0.053732577
84.91,-0.060975753
84.92,-0.072562964
84.94,-0.083735579
84.95,-0.081804569
84.97,-0.093162831
84.98,-0.098834676
85.00,-0.113523391
85.02,-0.126612149
85.03,-0.140427053
85.05,-0.143525803
85.06,-0.149495783
85.08,-0.155117289
85.09,-0.160862716
85.11,-0.169592712
85.13,-0.182150798
85.14,-0.185389323
85.16,-0.19878128
85.17,-0.198382746
85.19,-0.177316744
85.20,-0.106876983
85.22,-0.05006317
85.23,0.03949358
85.25,0.125587115
85.27,0.172610671
85.28,0.204473424
85.30,0.216116837
85.31,0.236992972
85.33,0.222872657
85.34,0.223718533
85.36,0.21996282
85.38,0.218021351
85.39,0.218004749
85.41,0.218123838
85.42,0.189513522
85.44,0.178688123
85.45,0.157982982
85.47,0.121784269
85.48,0.104143022
85.50,0.098768914
85.52,0.089979601
85.53,0.089696948
85.55,0.085243762
85.56,0.075934143
85.58,0.062726694
85.59,0.051319296
85.61,0.041803137
85.63,0.017259854
85.64,0.014029303
85.66,0.002890273
85.67,-0.013241167
85.69,-0.020001104
85.70,-0.028092479
85.72,-0.05581876
85.73,-0.071246579
85.75,-0.076392735
85.77,-0.085039521
85.78,-0.091316742
85.80,-0.092297123
85.81,-0.100109296
85.83,-0.110734093
85.84,-0.120123263
85.86,-0.130701881
85.88,-0.145347468
85.89,-0.15448669
85.91,-0.157085404
85.92,-0.158587518
85.94,-0.135088018
85.95,-0.093392922
85.97,-0.055692092
85.98,-0.001340546
86.00,0.065683658
86.02,0.08713668
86.03,0.105968254
86.05,0.121830999
86.06,0.122151695
86.08,0.118530845
86.09,0.107489634
86.11,0.07698809
86.13,0.061932704
86.14,0.023599399
86.16,-0.001264604
86.17,-0.025991253
86.19,-0.038823988
86.20,-0.037110848
86.22,-0.023806456
86.23,-0.001309371
86.25,0.007747383
86.27,0.009593374
86.28,0.011410338
86.30,0.009013654
86.31,-0.002194106
86.33,-0.015603846
86.34,-0.021436377
86.36,-0.03560684
86.38,-0.050795896
86.39,-0.053274339
86.41,-0.06199064
86.42,-0.077561836
86.44,-0.090768976
86.45,-0.105100052
86.47,-0.105993036
86.48,-0.106921208
86.50,-0.10625466
86.52,-0.10697278
86.53,-0.111981198
86.55,-0.113892883
86.56,-0.118129184
86.58,-0.120292915
86.59,-0.121003097
86.61,-0.094685112
86.63,-0.027048772
86.64,0.054727416
86.66,0.107715937
86.67,0.179820342
86.69,0.243956979
86.70,0.249787463
86.72,0.262534674
86.73,0.263793357
86.75,0.254126474
86.77,0.25013746
86.78,0.251728714
86.80,0.250767295
86.81,0.241475578
86.83,0.234699412
86.84,0.216372516
86.86,0.185944079
86.88,0.141759903
86.89,0.135011928
86.91,0.126927875
86.92,0.116204024
86.94,0.109154329
86.95,0.103469089
86.97,0.104083428
86.98,0.09480858
87.00,0.069460018
87.02,0.049813727
87.03,0.030674354
87.05,0.013177877
87.06,-0.009009351
87.08,-0.018079059
87.09,-0.024793329
87.11,-0.042075538
87.13,-0.063311713
87.14,-0.073516443
87.16,-0.084987858
87.17,-0.097843462
87.19,-0.106855487
87.20,-0.111098204
87.22,-0.118931547
87.23,-0.125444184
87.25,-0.131876965
87.27,-0.148172817
87.28,-0.156904872
87.30,-0.171422887
87.31,-0.175877903
87.33,-0.172991007
87.34,-0.145060688
87.36,-0.149025997
87.38,-0.034729641
87.39,0.082321994
87.41,0.141796508
87.42,0.197617805
87.44,0.22967758
87.45,0.256039146
87.47,0.25860259
87.48,0.269451824
87.50,0.278278446
87.52,0.273079247
87.53,0.273421329
87.55,0.26543088
87.56,0.254957383
87.58,0.246126614
87.59,0.216257814
87.61,0.188279713
87.63,0.163918033
87.64,0.142903592
87.66,0.131328475
87.67,0.107767907
87.69,0.08249657
87.70,0.069559904
87.72,0.053252839
87.73,0.045791248
87.75,0.03019643
87.77,0.015611551
87.78,0.007808535
87.80,-0.001506326
87.81,-0.021193689
87.83,-0.035526093
87.84,-0.06045341
87.86,-0.083159825
87.88,-0.105408309
87.89,-0.108821449
87.91,-0.117346939
87.92,-0.125906514
87.94,-0.12813956
87.95,-0.132921799
87.97,-0.137918392
87.98,-0.146460409
88.00,-0.146803338
88.02,-0.160349303
88.03,-0.17913788
88.05,-0.177308909
88.06,-0.185756085
88.08,-0.193814334
88.09,-0.205158505
88.11,-0.217219624
88.13,-0.22841331
88.14,-0.220623085
88.16,-0.179749647
88.17,-0.11421244
88.19,-0.021641125
88.20,0.052102307
88.22,0.114849448
88.23,0.1804542
88.25,0.215638201
88.27,0.219075487
88.28,0.223791771
88.30,0.225460148
88.31,0.224716533
88.33,0.221889143
88.34,0.221179844
88.36,0.230313465
88.38,0.224852819
88.39,0.220799849
88.41,0.218653077
88.42,0.186834324
88.44,0.09437257
88.45,0.080751877
88.47,0.070586142
88.48,0.062058057
88.50,0.055933769
88.52,0.040468222
88.53,0.033533349
88.55,0.022141656
88.56,-0.002955185
88.58,-0.018769578
88.59,-0.029023232
88.61,-0.048838126
88.63,-0.064391972
88.64,-0.063752745
88.66,-0.077579505
88.67,-0.096540967
88.69,-0.129899243
88.70,-0.142238021
88.72,-0.153681911
88.73,-0.162567187
88.75,-0.158448774
88.77,-0.162750052
88.78,-0.163619412
88.80,-0.166835216
88.81,-0.175509542
88.83,-0.187957129
88.84,-0.195273395
88.86,-0.207629823
88.88,-0.216782896
88.89,-0.218545435
88.91,-0.222069718
88.92,-0.226876948
88.94,-0.230979393
88.95,-0.236771858
88.97,-0.242090529
88.98,-0.259707819
89.00,-0.269566209
89.02,-0.267821499
89.03,-0.254806248
89.05,-0.185925282
89.06,-0.084665225
89.08,-0.028574628
89.09,0.036974527
89.11,0.132009602
89.13,0.17614484
89.14,0.209376614
89.16,0.222583557
89.17,0.22425593
89.19,0.229255314
89.20,0.222654809
89.22,0.215187776
89.23,0.209822749
89.25,0.206710877
89.27,0.200864065
89.28,0.203848106
89.30,0.172335045
89.31,0.147036386
89.33,0.12729395
89.34,0.104098925
89.36,0.087547337
89.38,0.061865686
89.39,0.061223069
89.41,0.044925576
89.42,0.028053861
89.44,0.017394334
89.45,0.005712482
89.47,-0.008451435
89.48,-0.035817366
89.50,-0.054732019
89.52,-0.078188879
89.53,-0.102852133
89.55,-0.1181745
89.56,-0.13516919
89.58,-0.144159225
89.59,-0.148941558
89.61,-0.1527523
89.63,-0.16071603
89.64,-0.159714063
89.66,-0.166189726
89.67,-0.174139322
89.69,-0.18107394
89.70,-0.182024108
89.72,-0.183269481
89.73,-0.192551625
89.75,-0.194153029
89.77,-0.202167562
89.78,-0.205455032
89.80,-0.212140552
89.81,-0.220900955
89.83,-0.225382631
89.84,-0.224279228
89.86,-0.194198082
89.88,-0.131777261
89.89,-0.075617688
89.91,-0.047145659
89.92,-0.038834928
89.94,0.093310871
89.95,0.207248603
89.97,0.230998857
89.98,0.240557659
90.00,0.242659771
90.02,0.235118648
90.03,0.223893105
90.05,0.228260735
90.06,0.213921562
90.08,0.211885554
90.09,0.197397253
90.11,0.174175983
90.13,0.139404811
90.14,0.125282023
90.16,0.102071178
90.17,0.073955077
90.19,0.057247656
90.20,0.0529476
90.22,0.040313406
90.23,0.031536319
90.25,0.018338828
90.27,0.007141635
90.28,-0.018301458
90.30,-0.030566241
90.31,-0.05362409
90.33,-0.071799611
90.34,-0.087075486
90.36,-0.103270638
90.38,-0.122248217
90.39,-0.127885605
90.41,-0.142210156
90.42,-0.153193792
90.44,-0.162860166
90.45,-0.167863623
90.47,-0.167853555
90.48,-0.177663474
90.50,-0.188006278
90.52,-0.19633785
90.53,-0.200703947
90.55,-0.203193162
90.56,-0.205156074
90.58,-0.219186972
90.59,-0.236544206
90.61,-0.242664158
90.63,-0.254111206
90.64,-0.251975795
90.66,-0.245028177
90.67,-0.211130469
90.69,-0.11914023
90.70,-0.0544758
90.72,0.040454625
90.73,0.096126305
90.75,0.166730538
90.77,0.191963349
90.78,0.205332924
90.80,0.20700421
90.81,0.204169969
90.83,0.194347958
90.84,0.183597594
90.86,0.179057833
90.88,0.16504529
90.89,0.1578001
90.91,0.12804428
90.92,0.113124096
90.94,0.092538238
90.95,0.069741054
90.97,0.060074482
90.98,0.02826933
91.00,0.024164945
91.02,0.006891668
91.03,0.000994235
91.05,-0.005736648
91.06,-0.018183846
91.08,-0.032321636
91.09,-0.051027134
91.11,-0.066685252
91.13,-0.079235428
91.14,-0.092816416
91.16,-0.10090521
91.17,-0.118256304
91.19,-0.129459853
91.20,-0.131417715
91.22,-0.145555575
91.23,-0.169583849
91.25,-0.176870676
91.27,-0.187287486
91.28,-0.190335966
91.30,-0.192104369
91.31,-0.192607908
91.33,-0.197970273
91.34,-0.198636086
91.36,-0.198240329
91.38,-0.202620451
91.39,-0.20547176
91.41,-0.214373578
91.42,-0.226654906
91.44,-0.235328835
91.45,-0.233443984
91.47,-0.195792912
91.48,-0.143529038
91.50,-0.05899013
91.52,0.024828087
91.53,0.092449268
91.55,0.146874867
91.56,0.178602705
91.58,0.185804268
91.59,0.186627457
91.61,0.180639878
91.63,0.160346894
91.64,0.155195906
91.66,0.132451089
91.67,0.101176103
91.69,0.072827507
91.70,0.056015671
91.72,0.049436445
91.73,0.026633574
91.75,0.027705124
91.77,0.021835056
91.78,0.022231568
91.80,0.026996322
91.81,0.020802354
91.83,0.017094298
91.84,0.02001334
91.86,0.001430083
91.88,-0.027049412
91.89,-0.039694537
91.91,-0.059517111
91.92,-0.084248798
91.94,-0.102407665
91.95,-0.103773252
91.97,-0.111545532
91.98,-0.123263293
92.00,-0.125626175
92.02,-0.135887221
92.03,-0.139866879
92.05,-0.142974214
92.06,-0.148372457
92.08,-0.154878834
92.09,-0.16583325
92.11,-0.174346331
92.13,-0.186831449
92.14,-0.191685801
92.16,-0.194773346
92.17,-0.201828077
92.19,-0.207810157
92.20,-0.212779215
92.22,-0.221027106
92.23,-0.228729303
92.25,-0.19572938
92.27,-0.154844302
92.28,-0.053260442
92.30,0.05223833
92.31,0.146641069
92.33,0.194765748
92.34,0.235805557
92.36,0.278406551
92.38,0.28466945
92.39,0.290033678
92.41,0.284763799
92.42,0.265878139
92.44,0.254245768
92.45,0.251298377
92.47,0.253512019
92.48,0.25899394
92.50,0.240018381
92.52,0.213271783
92.53,0.195171997
92.55,0.16271477
92.56,0.129916222
92.58,0.111683839
92.59,0.08492863
92.61,0.069070128
92.63,0.06730976
92.64,0.065951134
92.66,0.059189631
92.67,0.035199098
92.69,0.007993124
92.70,7.98E-06
92.72,-0.022956325
92.73,-0.038246219
92.75,-0.053135389
92.77,-0.06380729
92.78,-0.082551456
92.80,-0.097972906
92.81,-0.110353105
92.83,-0.126529782
92.84,-0.130449009
92.86,-0.139800929
92.88,-0.149021559
92.89,-0.153323447
92.91,-0.159948608
92.92,-0.17590422
92.94,-0.180486892
92.95,-0.175525022
92.97,-0.177536644
92.98,-0.190362124
93.00,-0.203765169
93.02,-0.217890022
93.03,-0.229441508
93.05,-0.233886669
93.06,-0.199410951
93.08,-0.17118235
93.09,-0.058184839
93.11,0.017227549
93.13,0.024371134
93.14,0.150727967
93.16,0.249805541
93.17,0.260741483
93.19,0.26892301
93.20,0.265988012
93.22,0.268975188
93.23,0.242756157
93.25,0.224086607
93.27,0.210185051
93.28,0.200366576
93.30,0.174190245
93.31,0.150250899
93.33,0.135472593
93.34,0.103101883
93.36,0.083236775
93.38,0.076830396
93.39,0.077640454
93.41,0.068351408
93.42,0.057582728
93.44,0.041633982
93.45,0.025043355
93.47,-0.003121391
93.48,-0.032546178
93.50,-0.050565644
93.52,-0.075459307
93.53,-0.090268032
93.55,-0.104489877
93.56,-0.117843407
93.58,-0.129274123
93.59,-0.14207446
93.61,-0.149422986
93.63,-0.156786461
93.64,-0.159060524
93.66,-0.158713861
93.67,-0.159149672
93.69,-0.165618136
93.70,-0.17247194
93.72,-0.185731395
93.73,-0.198815146
93.75,-0.202913981
93.77,-0.207317804
93.78,-0.21763502
93.80,-0.217849514
93.81,-0.220746309
93.83,-0.233703969
93.84,-0.23445536
93.86,-0.23753657
93.88,-0.23149819
93.89,-0.175919111
93.91,-0.125764573
93.92,-0.025003375
93.94,0.051721131
93.95,0.132460457
93.97,0.178138135
93.98,0.207755485
94.00,0.218720677
94.02,0.213019589
94.03,0.199823446
94.05,0.185472775
94.06,0.162649451
94.08,0.150987642
94.09,0.143858806
94.11,0.132616132
94.13,0.114467262
94.14,0.091521482
94.16,0.065687042
94.17,0.037493098
94.19,0.021963896
94.20,0.019192112
94.22,0.003752882
94.23,0.003298987
94.25,0.006858556
94.27,-0.002273665
94.28,-0.010819566
94.30,-0.025364201
94.31,-0.03726186
94.33,-0.055193773
94.34,-0.0548315
94.36,-0.070214589
94.38,-0.088273116
94.39,-0.09648112
94.41,-0.0977578
94.42,-0.125082579
94.44,-0.138335632
94.45,-0.137071695
94.47,-0.146451154
94.48,-0.151573998
94.50,-0.153940963
94.52,-0.160515245
94.53,-0.168599534
94.55,-0.173560319
94.56,-0.174688807
94.58,-0.174103224
94.59,-0.17280734
94.61,-0.168134854
94.63,-0.170877182
94.64,-0.177787231
94.66,-0.187390456
94.67,-0.202260545
94.69,-0.21756003
94.70,-0.213956574
94.72,-0.203618172
94.73,-0.151274447
94.75,-0.061225895
94.77,0.015579213
94.78,0.08743476
94.80,0.156585843
94.81,0.213993983
94.83,0.233645839
94.84,0.247121855
94.86,0.236784009
94.88,0.209384233
94.89,0.190532589
94.91,0.180895041
94.92,0.15851041
94.94,0.140950503
94.95,0.130328927
94.97,0.115042565
94.98,0.104418879
95.00,0.086803547
95.02,0.079539686
95.03,0.070106253
95.05,0.072086953
95.06,0.066065862
95.08,0.054910654
95.09,0.04713497
95.11,0.028322228
95.13,0.002463943
95.14,-0.026571046
95.16,-0.043284867
95.17,-0.067781335
95.19,-0.085731059
95.20,-0.097829117
95.22,-0.108199638
95.23,-0.123304977
95.25,-0.14237084
95.27,-0.144686757
95.28,-0.161396832
95.30,-0.168808907
95.31,-0.168991424
95.33,-0.183786403
95.34,-0.192416422
95.36,-0.211291987
95.38,-0.230710174
95.39,-0.244095298
95.41,-0.254076764
95.42,-0.267476407
95.44,-0.280241069
95.45,-0.283047793
95.47,-0.296263687
95.48,-0.302843092
95.50,-0.312389066
95.52,-0.311644971
95.53,-0.316345921
95.55,-0.276346482
95.56,-0.225238341
95.58,-0.169188041
95.59,-0.045550901
95.61,0.016653599
95.63,0.089439082
95.64,0.125441113
95.66,0.158469466
95.67,0.161720225
95.69,0.168323514
95.70,0.147236498
95.72,0.121135305
95.73,0.116701078
95.75,0.101777859
95.77,0.087225907
95.78,0.062818737
95.80,0.05248093
95.81,0.035004866
95.83,0.020924149
95.84,0.011299648
95.86,0.005788581
95.88,-0.003859787
95.89,-0.003189559
95.91,0.003364728
95.92,-0.006179242
95.94,-0.011606861
95.95,-0.011394434
95.97,-0.030326254
95.98,-0.044516368
96.00,-0.06974979
96.02,-0.072239641
96.03,-0.092644186
96.05,-0.101401158
96.06,-0.109110346
96.08,-0.121985737
96.09,-0.126807656
96.11,-0.136016343
96.13,-0.153179147
96.14,-0.161571194
96.16,-0.166232204
96.17,-0.179147839
96.19,-0.186548677
96.20,-0.188173315
96.22,-0.193600923
96.23,-0.194692229
96.25,-0.173908735
96.27,-0.163876937
96.28,-0.112289241
96.30,-0.032033137
96.31,-0.011339183
96.33,0.000837424
96.34,0.072253602
96.36,0.105519402
96.38,0.109683297
96.39,0.102025781
96.41,0.081612399
96.42,0.059254636
96.44,0.023338112
96.45,0.016505886
96.47,-0.013501844
96.48,-0.036209025
96.50,-0.03779446
96.52,-0.039083241
96.53,-0.036696447
96.55,-0.024182192
96.56,-0.015971493
96.58,-0.023995496
96.59,-0.019148837
96.61,-0.032909812
96.63,-0.047515773
96.64,-0.051273346
96.66,-0.073420421
96.67,-0.089605648
96.69,-0.102187187
96.70,-0.107364698
96.72,-0.120530422
96.73,-0.124447176
96.75,-0.126235243
96.77,-0.135632848
96.78,-0.14283851
96.80,-0.152646779
96.81,-0.15719694
96.83,-0.166077292
96.84,-0.168027357
96.86,-0.169010616
96.88,-0.172755902
96.89,-0.178607753
96.91,-0.183683934
96.92,-0.190225303
96.94,-0.191200968
96.95,-0.178376115
96.97,-0.175836374
96.98,-0.051808128
97.00,0.058062734
97.02,0.128012783
97.03,0.169786387
97.05,0.212971285
97.06,0.249057257
97.08,0.25112699
97.09,0.273983876
97.11,0.256532098
97.13,0.243375236
97.14,0.235528904
97.16,0.242235871
97.17,0.245973928
97.19,0.234986725
97.20,0.228637635
97.22,0.212938069
97.23,0.198486164
97.25,0.172439168
97.27,0.149673267
97.28,0.136336385
97.30,0.124685449
97.31,0.120787524
97.33,0.113866834
97.34,0.107445386
97.36,0.095014079
97.38,0.075002093
97.39,0.06964859
97.41,0.055613671
97.42,0.047727087
97.44,0.038865741
97.45,0.02280803
97.47,0.010842412
97.48,-0.007758738
97.50,-0.017584522
97.52,-0.031570096
97.53,-0.045283639
97.55,-0.046832579
97.56,-0.052294173
97.58,-0.063571451
97.59,-0.062049301
97.61,-0.060278123
97.63,-0.073536436
97.64,-0.081140852
97.66,-0.079476929
97.67,-0.059181309
97.69,-0.015421625
97.70,0.041329803
97.72,0.079599304
97.73,0.140923504
97.75,0.208594178
97.77,0.233268738
97.78,0.253136295
97.80,0.256313638
97.81,0.246400366
97.83,0.236186462
97.84,0.240116429
97.86,0.234082644
97.88,0.230666225
97.89,0.228799362
97.91,0.215134591
97.92,0.183841883
97.94,0.153121411
97.95,0.137873701
97.97,0.125511305
97.98,0.106093285
98.00,0.095999978
98.02,0.090620084
98.03,0.078003993
98.05,0.073655331
98.06,0.069710799
98.08,0.055878491
98.09,0.047593474
98.11,0.043524835
98.13,0.026573406
98.14,0.018593499
98.16,0.004010454
98.17,-0.014052151
98.19,-0.02778313
98.20,-0.033004472
98.22,-0.039520628
98.23,-0.047243311
98.25,-0.055643573
98.27,-0.053746355
98.28,-0.060470624
98.30,-0.068023204
98.31,-0.075197489
98.33,-0.085627483
98.34,-0.091525019
98.36,-0.098450737
98.38,-0.104614255
98.39,-0.109504336
98.41,-0.106470604
98.42,-0.113967901
98.44,-0.101753126
98.45,-0.032852191
98.47,0.015136293
98.48,0.081148797
98.50,0.118092076
98.52,0.164574859
98.53,0.176895793
98.55,0.176691501
98.56,0.167506192
98.58,0.159491002
98.59,0.150304802
98.61,0.140895263
98.63,0.133103393
98.64,0.126378918
98.66,0.101765452
98.67,0.080014651
98.69,0.070379579
98.70,0.068512693
98.72,0.061299997
98.73,0.050219149
98.75,0.047144003
98.77,0.042410382
98.78,0.036735365
98.80,0.035025658
98.81,0.030920983
98.83,0.034763486
98.84,0.018661377
98.86,0.005161018
98.88,0.002718182
98.89,-0.010142914
98.91,-0.042708433
98.92,-0.058560007
98.94,-0.06785113
98.95,-0.065590694
98.97,-0.070309013
98.98,-0.074703114
99.00,-0.08059964
99.02,-0.085238978
99.03,-0.081499522
99.05,-0.083127969
99.06,-0.081695637
99.08,-0.089589226
99.09,-0.094816518
99.11,-0.100128071
99.13,-0.119314007
99.14,-0.127769378
99.16,-0.130943901
99.17,-0.130039649
99.19,-0.091152186
99.20,-0.043898288
99.22,-0.008399045
99.23,0.07682763
99.25,0.136957184
99.27,0.16279568
99.28,0.184917464
99.30,0.192308219
99.31,0.186777084
99.33,0.169883544
99.34,0.161418823
99.36,0.149867136
99.38,0.135924272
99.39,0.13639157
99.41,0.127838473
99.42,0.099955084
99.44,0.088341971
99.45,0.0834071
99.47,0.074786072
99.48,0.060989353
99.50,0.055834659
99.52,0.051144524
99.53,0.05840311
99.55,0.052417413
99.56,0.043607888
99.58,0.023030537
99.59,0.010070474
99.61,-0.008212759
99.63,-0.029201629
99.64,-0.037198626
99.66,-0.04306161
99.67,-0.056577683
99.69,-0.064197228
99.70,-0.067917809
99.72,-0.067731849
99.73,-0.079617306
99.75,-0.079042277
99.77,-0.080596839
99.78,-0.083072732
99.80,-0.08423343
99.81,-0.092383467
99.83,-0.099924642
99.84,-0.102367382
99.86,-0.102987905
99.88,-0.107223127
99.89,-0.107714971
99.91,-0.113494689
99.92,-0.12309816
99.94,-0.130171386
99.95,-0.123650379
99.97,-0.110062589
99.98,-0.065559805
100.00,0.015423712
100.02,0.052111493
100.03,0.110333112
100.05,0.159026243
100.06,0.189277032
100.08,0.197258686
100.09,0.201719487
100.11,0.20189923
100.13,0.188557558
100.14,0.18423038
100.16,0.181422391
100.17,0.174526633
100.19,0.160606895
100.20,0.151727712
100.22,0.138766818
100.23,0.124957502
100.25,0.114134667
100.27,0.102919468
100.28,0.097026331
100.30,0.094374851
100.31,0.087523804
100.33,0.085112744
100.34,0.075646383
100.36,0.070322031
100.38,0.052740058
100.39,0.052179827
100.41,0.034775003
100.42,0.022861109
100.44,0.01361448
100.45,0.00964178
100.47,0.002297375
100.48,-0.014467599
100.50,-0.029366582
100.52,-0.041509333
100.53,-0.052421405
100.55,-0.061649373
100.56,-0.065715858
100.58,-0.07346875
100.59,-0.079868694
100.61,-0.082142521
100.63,-0.094634243
100.64,-0.095864485
100.66,-0.108564644
100.67,-0.120355226
100.69,-0.130971446
100.70,-0.136199573
100.72,-0.143573731
100.73,-0.169706487
100.75,-0.172217118
100.77,-0.171924702
100.78,-0.124445619
100.80,-0.119081542
100.81,-0.054550641
100.83,0.035613175
100.84,0.052352907
100.86,0.092761952
100.88,0.085645225
100.89,0.087536812
100.91,0.07004751
100.92,0.058425843
100.94,0.03709543
100.95,0.028369196
100.97,0.00304405
100.98,-0.025634259
101.00,-0.042201627
101.02,-0.054929281
101.03,-0.047960647
101.05,-0.042296866
101.06,-0.036140535
101.08,-0.043461584
101.09,-0.04207395
101.11,-0.038635206
101.13,-0.046153793
101.14,-0.057760277
101.16,-0.062184795
101.17,-0.080048287
101.19,-0.095462232
101.20,-0.101666217
101.22,-0.114464165
101.23,-0.133403891
101.25,-0.135566277
101.27,-0.140703718
101.28,-0.14362703
101.30,-0.142238614
101.31,-0.148213494
101.33,-0.151620937
101.34,-0.152797424
101.36,-0.149642318
101.38,-0.14612853
101.39,-0.144380264
101.41,-0.152336038
101.42,-0.157827687
101.44,-0.16011483
101.45,-0.166464898
101.47,-0.191853874
101.48,-0.204752323
101.50,-0.204228214
101.52,-0.204394272
101.53,-0.172669973
101.55,-0.132253528
101.56,-0.049294651
101.58,-0.000775598
101.59,0.042213568
101.61,0.125184364
101.63,0.151073503
101.64,0.159765978
101.66,0.144076482
101.67,0.127631152
101.69,0.099688147
101.70,0.093663806
101.72,0.085782997
101.73,0.077663261
101.75,0.060000296
101.77,0.055170295
101.78,0.043222349
101.80,0.034808365
101.81,0.028152934
101.83,0.024205193
101.84,0.025283815
101.86,0.027816536
101.88,0.026387085
101.89,0.021247381
101.91,0.00832356
101.92,-0.014378891
101.94,-0.030051317
101.95,-0.034764876
101.97,-0.052036822
101.98,-0.063351629
102.00,-0.074925698
102.02,-0.083349241
102.03,-0.083248859
102.05,-0.088575341
102.06,-0.085609976
102.08,-0.086424323
102.09,-0.088956793
102.11,-0.096148313
102.13,-0.102800643
102.14,-0.107371304
102.16,-0.11683865
102.17,-0.127415259
102.19,-0.142015551
102.20,-0.146513824
102.22,-0.148540017
102.23,-0.139912716
102.25,-0.108671397
102.27,-0.062326462
102.28,0.006984136
102.30,0.071031763
102.31,0.139906454
102.33,0.163808533
102.34,0.187671876
102.36,0.188862327
102.38,0.18809328
102.39,0.17833463
102.41,0.166603392
102.42,0.169916061
102.44,0.169139308
102.45,0.17738995
102.47,0.17073695
102.48,0.166705517
102.50,0.133264296
102.52,0.112520417
102.53,0.105683278
102.55,0.09274655
102.56,0.081101275
102.58,0.063870193
102.59,0.054894239
102.61,0.048963145
102.63,0.028395091
102.64,0.016240718
102.66,0.004660329
102.67,-0.007078217
102.69,-0.019830351
102.70,-0.02269162
102.72,-0.026142969
102.73,-0.037748974
102.75,-0.052191882
102.77,-0.057696194
102.78,-0.06099736
102.80,-0.062886854
102.81,-0.075139394
102.83,-0.082926649
102.84,-0.094332258
102.86,-0.098811185
102.88,-0.103107646
102.89,-0.099321142
102.91,-0.098132365
102.92,-0.102979908
102.94,-0.100865086
102.95,-0.097993096
102.97,-0.094998372
102.98,-0.073497269
103.00,-0.028175454
103.02,0.002874966
103.03,0.056913128
103.05,0.099471824
103.06,0.132770371
103.08,0.130950833
103.09,0.132998638
103.11,0.13914223
103.13,0.144938926
103.14,0.128925954
103.16,0.117432705
103.17,0.115289238
103.19,0.104883621
103.20,0.096762087
103.22,0.075473752
103.23,0.058853711
103.25,0.053124465
103.27,0.035129644
103.28,0.025977748
103.30,0.017667711
103.31,0.006357635
103.33,0.001428305
103.34,-0.00382763
103.36,-0.003741938
103.38,-0.0056128
103.39,-0.009754306
103.41,-0.014713135
103.42,-0.012557471
103.44,-0.036812875
103.45,-0.066495385
103.47,-0.068926751
103.48,-0.077105759
103.50,-0.087334271
103.52,-0.095267344
103.53,-0.103678805
103.55,-0.11492316
103.56,-0.124150778
103.58,-0.131413515
103.59,-0.134069956
